hf_10_0_5,phase_flip,0.0001,0.99994,8.98
hf_10_0_5,phase_flip,0.001,0.99956,9.08
hf_10_0_5,phase_flip,0.01,0.99859,18.79
hf_10_0_5,depolarizing,0.0001,0.99982995,20.25
hf_10_0_5,depolarizing,0.001,0.99849,49.49
hf_10_0_5,depolarizing,0.01,0.9851,50.04
hf_10_0_5,bit_flip,0.0001,0.99978,35.63
hf_10_0_5,bit_flip,0.001,0.99796,7.24
hf_10_0_5,bit_flip,0.01,0.97988,8.23
hf_10_0_5,mixed,0.0001,0.99977,8.82
hf_10_0_5,mixed,0.001,0.99788,7.8
hf_10_0_5,mixed,0.01,0.97977996,13.34
