hf_6_0_5,phase_flip,0.0001,0.99999,2.86
hf_6_0_5,phase_flip,0.001,0.99994,2.56
hf_6_0_5,phase_flip,0.01,0.99955,2.55
hf_6_0_5,depolarizing,0.0001,0.99986,2.53
hf_6_0_5,depolarizing,0.001,0.99864,2.55
hf_6_0_5,depolarizing,0.01,0.98648,2.63
hf_6_0_5,bit_flip,0.0001,0.99978995,5.34
hf_6_0_5,bit_flip,0.001,0.99798995,2.56
hf_6_0_5,bit_flip,0.01,0.97997,2.58
hf_6_0_5,mixed,0.0001,0.99999,2.83
hf_6_0_5,mixed,0.001,0.99995,2.73
hf_6_0_5,mixed,0.01,0.99952996,2.61
