qaoa_10,phase_flip,0.0001,0.99964,3.48
qaoa_10,phase_flip,0.001,0.99638,3.3
qaoa_10,phase_flip,0.01,0.97391,3.74
qaoa_10,depolarizing,0.0001,0.99965,3.58
qaoa_10,depolarizing,0.001,0.99652,3.48
qaoa_10,depolarizing,0.01,0.97016996,3.93
qaoa_10,bit_flip,0.0001,0.99965,3.56
qaoa_10,bit_flip,0.001,0.99652,3.32
qaoa_10,bit_flip,0.01,0.97375,4.05
qaoa_10,mixed,0.0001,0.99965,3.63
qaoa_10,mixed,0.001,0.99656,3.44
qaoa_10,mixed,0.01,0.97515,3.86
